,0
6148,18635.62416267395
6149,19082.00976318121
6150,19528.464529275894
6151,19976.58290976286
6152,20501.37316405773
6153,21026.26898688078
6154,21551.259457349777
6155,22076.359136641026
6156,22959.11952894926
6157,23842.174785077572
6158,24725.528545320034
6159,25609.17898952961
6160,27204.55970966816
6161,28800.979733765125
6162,30398.433601379395
6163,31996.923132658
6164,33103.383236169815
6165,34210.38210320473
6166,35317.91973376274
6167,36425.98156666756
6168,37043.98701119423
6169,37662.15990924835
6170,38280.492980241776
6171,38899.00806593895
6172,39932.676849126816
6173,40966.78246760368
6174,42001.346763134
6175,43036.36245512962
6176,43140.07443332672
6177,43243.80097270012
6178,43347.53479266167
6179,43451.275893211365
6180,43236.818888664246
6181,43022.35460352898
6182,42807.90487957001
6183,42593.45515561104
6184,41182.280596256256
6185,39771.615678071976
6186,38361.49680399895
6187,36951.90213227272
6188,34575.7875418663
6189,32201.766120553013
6190,29829.826947450638
6191,27459.97548300028
6192,25757.406303822994
6193,24055.861867427826
6194,22355.3385335207
6195,20655.829021513462
6196,19908.42386364937
6197,19161.187979459763
6198,18414.119548797607
6199,17667.225852251053
6200,17528.095632851124
6201,17388.96905374527
6202,17249.844294786453
6203,17110.70861494541
6204,16720.63290333748
6205,16330.593594670298
6206,15940.596149384977
6207,15550.631466746332
6208,14717.022325038912
6209,13883.651622593405
6210,13050.515719115736
6211,12216.487943589687
6212,11657.043909847736
6213,11097.71272522211
6214,10538.492569565773
6215,9979.387083172798
6216,9053.470094531775
6217,8127.873451769353
6218,7202.593514591456
6219,6277.633013218642
6220,5167.149474680425
6221,4057.1023163944487
6222,2947.496543765068
6223,1838.3175956159832
6224,1096.3696936070921
6225,354.57377387583267
6226,-387.0824495702981
6227,-1128.5835054814816
6228,-1760.0839751809835
6229,-2391.520739734173
6230,-3022.87878292799
6231,-3654.174031049013
6232,-4397.557574033737
6233,-5140.858300328255
6234,-5884.077120006084
6235,-6627.206752479076
6236,-5950.94841209054
6237,-5274.385197073221
6238,-4548.434112340212
6239,-5619.684381484985
6240,-5220.086570650339
6241,-4820.395022243261
6242,-4420.606095969677
6243,-4020.729802638292
6244,-3560.0405766367912
6245,-3099.252152621746
6246,-2638.357250005007
6247,-2177.13199070096
6248,-1420.2693488299847
6249,-663.1773684322833
6250,94.13575983047498
6251,851.6798192486168
6252,1765.2821480706336
6253,2679.208690583706
6254,3593.4726428538565
6255,4508.068316921593
6256,5732.787468791009
6257,6958.13047605753
6258,8184.111444860698
6259,9410.724004685879
6260,11412.372464478016
6261,13415.93662902713
6262,15421.415588259699
6263,17428.81207239628
6264,19288.514545321465
6265,21149.81510734558
6266,23012.717398762703
6267,24877.212318837643
6268,26318.390181958675
6269,27760.49267977476
6270,29203.528913021088
6271,30647.495241403576
6272,31062.987486243244
6273,31478.559817552563
6274,31894.215875625607
6275,32309.95930075645
6276,33049.99104297161
6277,33790.24848341942
6278,34530.74982357025
6279,35271.484142541885
6280,37199.755194664
6281,39129.61341500282
6282,41061.04424238205
6283,42994.06223797798
6284,42736.83177804947
6285,42479.60859870911
6286,42222.378138780594
6287,41965.16224002838
6288,41678.67109632492
6289,41392.19451379776
6290,41105.72521185875
6291,40819.27047109604
6292,40804.14140892029
6293,40789.01962733269
6294,40773.89056515694
6295,40758.754222393036
6296,41598.358928442
6297,42438.42231154442
6298,43278.95165228844
6299,44119.94695067406
6300,45261.565014362335
6301,46403.969381570816
6302,47547.16733288765
6303,48691.158868312836
6304,49742.67237305641
6305,50794.73920249939
6306,51847.38847899437
6307,52897.00175023079
6308,52792.05207204819
6309,52687.124235630035
6310,52582.18911862373
6311,52477.25400161743
6312,52208.34547829628
6313,51939.45151615143
6314,51670.58667635918
6315,51401.743678331375
6316,50671.98120570183
6317,49942.42258954048
6318,49213.038707494736
6319,48483.83684015274
6320,47951.407428741455
6321,47419.07266497612
6322,46886.847110033035
6323,46354.7162027359
6324,45331.66251707077
6325,44308.99470257759
6326,43286.72003984451
6327,42264.845809459686
6328,42024.44078874588
6329,41784.043048620224
6330,41543.65986967087
6331,41303.30581307411
6332,40486.838816165924
6333,39670.60479807854
6334,38854.60375881195
6335,38038.842978954315
6336,37289.4957242012
6337,36540.33776473999
6338,35791.38366174698
6339,35042.62613463402
6340,33738.85117137432
6341,32435.709619283673
6342,31133.190557479855
6343,29833.51092505455
6344,27814.59655046463
6345,25797.314847767353
6346,23781.676737844944
6347,21767.66947966814
6348,19860.608600974083
6349,17955.00383991003
6350,16050.871577799322
6351,14148.20089375973
6352,12130.281229525805
6353,10114.008798360825
6354,8099.372679382564
6355,6086.374692738057
6356,5082.116755455733
6357,4078.31795026362
6358,3074.964626058936
6359,2072.0565553233027
6360,1807.0135692730548
6361,1542.0067586451771
6362,1277.0502295792105
6363,1012.1273732334377
6364,900.1664886623622
6365,788.2165249735118
6366,676.2824875712396
6367,564.3525454998017
6368,1072.4379453212025
6369,1580.6225431561472
6370,2088.906339004636
6371,2597.2893328666687
6372,3293.195250451565
6373,3989.286823034287
6374,4685.556314989925
6375,5382.019197568298
6376,7477.888023793698
6377,9575.595653563738
6378,11675.135261327028
6379,13776.51412767172
6380,13765.25287795067
6381,13754.000728964807
6382,13742.741299390795
6383,13731.489150404932
6384,13886.354540944101
6385,14041.230852365496
6386,14196.112624228002
6387,14350.999856531622
6388,14614.810148000719
6389,14878.644101381304
6390,15142.507177114489
6391,15406.397555053236
6392,14699.52889186144
6393,13992.862264990808
6394,13286.414965838196
6395,12580.176983594894
6396,11867.713188409805
6397,11155.456889986992
6398,10443.409908473492
6399,9731.564053207636
6400,8986.645216196775
6401,8241.95662778616
6402,7497.5037484169015
6403,6752.4911738336095
6404,7281.481417417527
6405,7810.583600044251
6406,8339.787710905075
6407,8869.10103058815
6408,9751.576569885015
6409,10634.365174472332
6410,11517.470484644175
6411,12400.893410474062
6412,13178.031580269339
6413,13955.418200135233
6414,14733.04325926304
6415,15510.919498682024
6416,15381.561648726465
6417,15252.207439064981
6418,15122.867790579798
6419,14993.529962241651
6420,14740.602329909803
6421,14487.698359489443
6422,14234.82533156872
6423,13981.985066294672
6424,13370.63498941064
6425,12759.429614216091
6426,12148.376221299171
6427,11537.460249483585
6428,11291.31812530756
6429,11045.173270910978
6430,10799.039337396622
6431,10552.920875132084
6432,10468.215782374144
6433,10383.51341983676
6434,10298.805596858263
6435,10214.104144394398
6436,10034.99257516861
6437,9855.886466383934
6438,9676.795828849077
6439,9498.663498729467
6440,8899.672220230103
6441,8300.845665037632
6442,7702.182923078538
6443,7103.6876346468935
6444,6919.970183342696
6445,6736.270933508874
6446,6552.5980758070955
6447,6368.940689355136
6448,5618.773458361627
6449,4868.862413063646
6450,4119.2166541963825
6451,3369.8243508040905
6452,3266.713476166129
6453,3163.6289936602116
6454,3060.5536118894815
6455,2957.4937013685703
6456,3294.8725159466267
6457,3632.259066149593
6458,3969.6324202865367
6459,4307.01351004839
6460,5102.566562458874
6461,5898.338032513858
6462,6694.340206205846
6463,7490.556247174741
6464,7736.154147386552
6465,7981.827583700419
6466,8227.583836704493
6467,8473.41744595766
6468,8125.398051798345
6469,7777.450553447009
6470,7429.563119947911
6471,7081.745762109757
6472,7845.17185419798
6473,8608.817274004221
6474,9372.69112226367
6475,10136.784298241138
6476,10594.961721330881
6477,11053.250173389912
6478,11511.640553683043
6479,11970.153793901205
6480,12689.699781209232
6481,13409.495128661396
6482,14129.549847066404
6483,14849.851195394995
6484,15263.758092164995
6485,15677.757816433908
6486,16091.859468936922
6487,16506.055769085884
6488,16078.838137030603
6489,15651.682389974596
6490,15224.597628653051
6491,14797.574752330782
6492,13604.421045422556
6493,12411.839774757624
6494,11219.829120188951
6495,10028.396362304688
6496,9009.11402130127
6497,7990.260324925185
6498,6971.82981273532
6499,5953.088510438801
6500,4734.523275703193
6501,3516.5837165117264
6502,2299.274838268757
6503,1082.5900429412725
6504,353.6932777464391
6505,-374.9934879839419
6506,-1103.4682065844536
6507,-1831.7172269523144
6508,-2454.501467525959
6509,-3077.1282653808594
6510,-3699.5976205170155
6511,-4321.9086228609085
6512,-4098.78043782711
6513,-3875.6276808083053
6514,-3652.464912980795
6515,-3429.2812134623528
6516,-3393.8374902009964
6517,-3358.397407233715
6518,-3322.956414192915
6519,-3287.51178085804
6520,-3118.8669671714306
6521,-2950.2075923085213
6522,-2781.530015975237
6523,-2612.8437939435244
6524,-3866.4250173866744
6525,-5119.4105977118015
6526,-6371.802810102701
6527,-7623.601654559374
6528,-9011.350921541452
6529,-10398.366669267416
6530,-11784.63706678152
6531,-13170.178495407104
6532,-14490.352983474731
6533,-15809.77393066883
6534,-17128.430416107178
6535,-18447.099642574787
6536,-18595.441626131535
6537,-18743.67622101307
6538,-18891.787045896053
6539,-19039.790482103825
6540,-18790.390294730663
6541,-18541.01376926899
6542,-18291.67728704214
6543,-18042.360826432705
6544,-17428.814742147923
6545,-16815.14488786459
6546,-16201.343982994556
6547,-15587.41384768486
6548,-13151.092433571815
6549,-10712.759756982327
6550,-8272.423098504543
6551,-5830.078817844391
6552,-2701.361184671521
6553,431.093665406108
6554,3567.279361873865
6555,6707.212286055089
6556,9429.724519610405
6557,12155.225434601307
6558,14883.72595191002
6559,17615.231531977654
6560,18352.653183341026
6561,19090.3514970541
6562,19828.341034293175
6563,20566.612694323063
6564,21184.079375326633
6565,21801.771754562855
6566,22419.669810414314
6567,23037.7680824399
6568,24918.33308070898
6569,26800.516189694405
6570,28684.31194895506
6571,30569.72763907909
6572,30307.153227448463
6573,30044.611578464508
6574,29782.080850362778
6575,29519.571964025497
6576,28976.742232441902
6577,28434.018069386482
6578,27891.40493530035
6579,27348.888269007206
6580,26973.65949678421
6581,26598.474408090115
6582,26223.336643218994
6583,25848.24438202381
6584,24835.800333440304
6585,23823.731235146523
6586,22812.046187877655
6587,21800.73791104555
6588,20653.552017569542
6589,19506.85574364662
6590,18360.647269129753
6591,17214.93023431301
6592,16001.416362643244
6593,14788.446714937689
6594,13576.044043034317
6595,12363.065294593573
6596,10728.641510426998
6597,9095.276141762733
6598,7462.957357645036
6599,5831.692438662053
6600,4707.791686236859
6601,3584.375547960401
6602,2461.4494842737913
6603,1339.0078072175386
6604,391.4868108332158
6605,-555.7013261616229
6606,-1502.5545561015606
6607,-2449.0746991336346
6608,-1271.0518745481968
6609,-92.38244272768485
6610,1086.9372366219761
6611,2266.9117138683796
6612,3152.9906892627478
6613,4039.4336940646176
6614,4926.245278641582
6615,5813.416342258454
6616,6303.419036298991
6617,6793.530939161778
6618,7283.761151582004
6619,7774.108763486148
6620,7064.822945028544
6621,6355.73461252451
6622,5646.8483163416395
6623,4938.152225524188
6624,4259.735190749169
6625,3581.4960753470664
6626,2903.4321490973234
6627,2225.5488724410534
6628,1422.9379723742607
6629,620.5891734808685
6630,-181.5123129338025
6631,-983.0431832522153
6632,-1153.0799543857574
6633,-1323.10170930624
6634,-1493.112998381257
6635,-1663.1042658388615
6636,-1580.528290078044
6637,-1497.9450337290764
6638,-1415.3599572330713
6639,-1332.7798861414194
6640,-1147.4365884959698
6641,-962.0873753726481
6642,-776.718140631914
6643,-591.3361648619174
6644,-26.737474709749097
6645,537.9599584192039
6646,1102.7772937342527
6647,1667.6974673569205
6648,2740.655489459634
6649,3814.033055454493
6650,4887.8278901577005
6651,5962.041813716293
6652,7692.614410102368
6653,9424.419701069593
6654,11157.453591287136
6655,12891.718810975553
6656,14314.08545446396
6657,15737.39857441187
6658,17161.639969348907
6659,18586.82602059841
6660,19445.42578113079
6661,20304.38411062956
6662,21163.710109829903
6663,22023.392857849598
6664,21338.0274117589
6665,20652.813037872314
6666,19967.74427574873
6667,19282.826585829258
6668,18174.278773665428
6669,17066.127753555775
6670,15958.364424765112
6671,14850.990607440473
6672,14158.772307753565
6673,13466.651385933163
6674,12774.621471464636
6675,12082.690755009651
6676,11538.796237409115
6677,10994.930842161179
6678,10451.098209559917
6679,9907.298339605331
6680,11236.085763454437
6681,12565.735026925802
6682,13896.24521994591
6683,15227.611792147161
6684,16490.704648971558
6685,17754.563787698746
6686,19019.18374788761
6687,20284.562709391117
6688,20916.19377464056
6689,21548.03779709339
6690,22180.071114838123
6691,22810.53182554245
6692,20682.30124002695
6693,18555.894441843033
6694,16431.32235187292
6695,14308.588610410692
6696,13278.4418117404
6697,12248.74458938837
6698,11219.48784261942
6699,10190.680672168732
6700,10484.922001957893
6701,10779.207015275955
6702,11073.515690505505
6703,11367.872599631548
6704,13661.417129755022
6705,15957.341502130033
6706,18255.6611880064
6707,20556.363446354866
6708,22450.776123285294
6709,24346.763227403164
6710,26244.350240767002
6711,28143.52806264162
6712,29645.10386490822
6713,31147.664366722103
6714,32651.207747936245
6715,34155.741289138794
6716,34784.74770236015
6717,35413.91428852081
6718,36043.24832820892
6719,36672.757102012634
6720,36767.56492090225
6721,36862.38730096817
6722,36957.20240044594
6723,37052.032061100006
6724,36885.022649526596
6725,36718.027799129486
6726,36551.047509908676
6727,36386.673671245575
6728,34678.276381254196
6729,32971.03670477867
6730,31264.954641818997
6731,29560.037472963333
6732,27903.121221780777
6733,26247.30797970295
6734,24592.615948200226
6735,22939.03602653742
6736,21392.606340825558
6737,19847.15953451395
6738,18302.69378745556
6739,16759.212739944458
6740,15631.263980507852
6741,14503.861265182497
6742,13377.018245071175
6743,12250.721269071102
6744,11201.429253786802
6745,10152.63595879078
6746,9104.330463200808
6747,8056.518227458001
6748,7312.281945586205
6749,6568.297754079104
6750,5824.579304039479
6751,5081.107028886677
6752,4194.885626986624
6753,3309.017333611846
6754,2423.5094293504953
6755,1538.3537235409024
6756,1124.118290230632
6757,709.9602131694556
6758,295.9022441953422
6759,-118.06653757393347
6760,-612.8102596104144
6761,-1107.4429526776075
6762,-1601.9864585399628
6763,-2096.4134749919176
6764,-2101.8989431262016
6765,-2107.383501186967
6766,-2112.876249909401
6767,-2118.353527382016
6768,-2400.2060263603926
6769,-2682.018482103944
6770,-2963.7904395759106
6771,-3245.5300894379616
6772,-3263.1090695261955
6773,-3280.697150349617
6774,-3298.278860658407
6775,-3315.8569306731224
6776,-4221.271783083677
6777,-5126.300764322281
6778,-6030.952065050602
6779,-6935.227505415678
6780,-7483.295620173216
6781,-8031.233594417572
6782,-8579.023226678371
6783,-9126.677257984877
6784,-9623.142384082079
6785,-10119.496481209993
6786,-10615.759570986032
6787,-11111.614037752151
6788,-11157.079490602016
6789,-11202.539483010769
6790,-11248.006756007671
6791,-11293.474029004574
6792,-11202.601368010044
6793,-11111.730527162552
6794,-11020.839664697647
6795,-10929.95062237978
6796,-10822.756702899933
6797,-10715.55914312601
6798,-10608.337011367083
6799,-10501.112149387598
6800,-8432.077295899391
6801,-6361.12582758069
6802,-4288.257744431496
6803,-2213.4703162312508
6804,302.1148610711099
6805,2820.388395547867
6806,5341.361208081246
6807,7865.021467715503
6808,10716.945245563984
6809,13572.243576020004
6810,16430.931020259857
6811,19292.995747327805
6812,20934.458950161934
6813,22577.057924747467
6814,24220.814512848854
6815,25865.705052554607
6816,26768.403335511684
6817,27671.452906847
6818,28574.853766560555
6819,29478.61137509346
6820,29588.73027086258
6821,29698.85644721985
6822,29808.986263871193
6823,29923.564519882202
6824,29513.452629685402
6825,29103.395343899727
6826,28693.374461054802
6827,28283.391801297665
6828,27841.310848534107
6829,27399.2808598876
6830,26957.301835358143
6831,26515.373774945736
6832,26187.952984809875
6833,25860.56495732069
6834,25533.215152919292
6835,25205.889010429382
6836,24191.211641430855
6837,23176.93470478058
6838,22163.056380331516
6839,21149.580308377743
6840,20061.76215082407
6841,18974.38810914755
6842,17887.46364378929
6843,16800.977833867073
6844,16157.097179055216
6845,15513.369416594507
6846,14869.790906190874
6847,14226.363467991354
6848,13549.967706501486
6849,12873.765790671112
6850,12197.753170132637
6851,11521.936215400696
6852,10767.639070779085
6853,10013.580365419388
6854,9259.768289983273
6855,8506.191013514996
6856,7924.004242539407
6857,7341.952162444592
6858,6760.022032201291
6859,6178.233873426915
6860,5564.9872033298025
6861,4951.876589223743
6862,4338.909766733647
6863,3726.081275418401
6864,3498.30579996109
6865,3270.53715005517
6866,3042.7980775386095
6867,2815.0644654631615
6868,2771.7499713748693
6869,2728.4391175806522
6870,2685.1241684556007
6871,2641.8128596246243
6872,2557.686573624611
6873,2473.564382955432
6874,2389.445832580328
6875,2305.328647315502
6876,2009.0812879726293
6877,1712.846442140639
6878,1416.6373058855536
6879,1120.4534241706135
6880,891.0703038424255
6881,1185.948230057955
6882,956.9755528867246
6883,-1031.0136134624481
6884,-1309.798254609108
6885,-2076.5028865486383
6886,-2354.727832481265
6887,-2632.9304816126823
6888,-2736.00768353045
6889,-2839.074874639511
6890,-2942.1457060426474
6891,-3045.215627372265
6892,-3084.5399041175842
6893,-3123.8605405688286
6894,-3163.184817314148
6895,-3202.5090940594673
6896,-3153.4870738983154
6897,-3104.4586832225323
6898,-3055.431202620268
6899,-3006.4100925326347
6900,-3122.398962497711
6901,-3238.376001507044
6902,-3354.3494002223015
6903,-3470.3100579082966
6904,-3365.1574333310127
6905,-3260.0102691948414
6906,-3154.859464764595
6907,-1298.2621626853943
6908,-2437.552258312702
6909,-1825.2370484620333
6910,-1212.759390488267
6911,-600.1192843914031
6912,-125.19059307873236
6913,349.82728543877613
6914,824.9386740103365
6915,1300.1519908159974
6916,2103.0545694455504
6917,2906.228349983692
6918,3709.6685545444493
6919,4514.020652770997
6920,5250.840290501715
6921,5987.8692451417455
6922,6725.1134321689615
6923,7462.566026031972
6924,7800.958662509919
6925,8139.39953288436
6926,8477.890457302332
6927,8816.432345837355
6928,8929.747419804335
6929,9043.060673624277
6930,9156.397589355707
6931,9269.729954719543
6932,9724.26981395483
6933,10178.934353262186
6934,10633.715381979942
6935,11088.630191504955
6936,12199.776263564825
6937,13311.51115319133
6938,14423.825759649279
6939,15536.725543379785
6940,16454.514665424824
6941,17372.711500406265
6942,18291.305127441883
6943,19210.302827119827
6944,18500.900519251823
6945,17791.685686528683
6946,17082.634667038918
6947,16373.767482399942
6948,15964.940616011621
6949,15556.168354034426
6950,15147.443415880205
6951,14738.76580154896
6952,16027.641041159632
6953,17317.25526046753
6954,18607.615740060806
6955,19898.71701949835
6956,19686.40596830845
6957,19474.100377559662
6958,19261.81298828125
6959,19049.532879590988
6960,18821.206354618073
6961,18592.89985126257
6962,18364.59698820114
6963,18136.314146757126
6964,17982.944917082787
6965,17829.586608290672
6966,17676.231939792633
6967,17522.877271294594
6968,16371.847227275373
6969,15221.308622956278
6970,14071.261458337309
6971,12921.706643491985
6972,11449.986713081598
6973,9979.092219352722
6974,8509.015881717205
6975,7039.754059880973
6976,5380.983533903957
6977,3723.2509467750792
6978,2066.5729073360562
6979,410.5542161613704
6980,-472.0041398257016
6981,-1354.2494305223227
6982,-2236.179835781455
6983,-3117.8021811544895
6984,-3268.123574614525
6985,-3418.441327780485
6986,-3568.7445197701454
6987,-3719.042251318693
6988,-3776.1338933706284
6989,-3833.222805202007
6990,-3890.3089868128295
6991,-3947.3897079825397
6992,-3569.865730345249
6993,-3192.295338958502
6994,-2814.672163307667
6995,-2437.0025739073753
6996,-1845.8461183309555
6997,-1254.546326175332
6998,-663.1268593519925
6999,-71.56360091269003
7000,499.23951545357716
7001,1070.1841482520106
7002,1641.2646095231178
7003,2212.468840792775
7004,3420.8585435152054
7005,4629.855265274645
7006,5839.45991614461
7007,7049.6747713089
7008,8084.636768966914
7009,9120.040152281523
7010,10155.879460811615
7011,11192.150144189596
7012,12585.44994956255
7013,13979.542428970339
7014,15374.426672339441
7015,16771.498732447624
7016,18021.00965207815
7017,19271.143061995506
7018,20521.9044226408
7019,21773.29555416107
7020,22621.63332569599
7021,23470.247759580612
7022,24319.146136403084
7023,25168.315715134144
7024,26121.97265470028
7025,27075.971781909466
7026,28030.327657938004
7027,28985.02754175663
7028,30067.166840553284
7029,31149.79757905006
7030,32232.937958717343
7031,33316.55885720253
7032,34451.289484500885
7033,35586.55887532234
7034,36722.3815908432
7035,37858.75035047531
7036,38695.84325361252
7037,39533.24194145203
7038,40370.931852817535
7039,41208.934829473495
7040,40939.77876615524
7041,40670.63726401329
7042,40401.51032304764
7043,40132.397943258286
7044,39624.28569626808
7045,39116.25353574753
7046,38608.301461696625
7047,38100.42947411537
7048,38100.45131587982
7049,38100.46587705612
7050,38100.49499940872
7051,38100.50956058502
7052,38035.792412519455
7053,37971.07526445389
7054,37906.35811638832
7055,37841.640968322754
7056,37707.641743421555
7057,37573.664360284805
7058,37439.665135383606
7059,37305.68775224686
7060,37062.35593509674
7061,36819.038679122925
7062,36575.72870373726
7063,36332.44785070419
7064,35766.91360497475
7065,35201.48856806755
7066,34636.187301158905
7067,34070.99524307251
7068,33547.11688244343
7069,33023.33680975437
7070,32499.669586181637
7071,31976.10065054893
7072,31619.04968678951
7073,31262.053327441212
7074,30905.107932209965
7075,30545.967439651486
7076,30296.94584286213
7077,30047.95336842537
7078,29798.979095458984
7079,29550.030304551125
7080,29592.039298176765
7081,29634.04465150833
7082,29676.046364545822
7083,29718.055358171463
7084,29666.192088484764
7085,29614.321538209915
7086,29562.458268523216
7087,29510.587718248367
7088,29249.26556777954
7089,28987.972539663315
7090,28726.695892870426
7091,28465.435627400875
7092,28115.741697967052
7093,27766.089631915092
7094,27416.481249392033
7095,27066.922010838985
7096,26546.401821494102
7097,26025.985380530357
7098,25505.656306624413
7099,24985.42734080553
7100,24632.209606707096
7101,24279.03555613756
7102,23925.899728655815
7103,23572.79120337963
7104,22959.530882179737
7105,22346.39797127247
7106,21733.390650510788
7107,21120.518020629883
7108,20497.82751762867
7109,19875.257144331932
7110,19252.82146191597
7111,18632.027552127838
7112,18940.600719690323
7113,19249.25943416357
7114,19558.00551569462
7115,19866.846244871616
7116,21211.343357801437
7117,22556.965321600437
7118,23903.73215788603
7119,25251.63112562895
7120,26257.19683855772
7121,27263.437826037407
7122,28270.334066450596
7123,29277.900120973587
7124,26873.05814987421
7125,24470.447679042816
7126,22070.077809214592
7127,19671.9321590662
7128,16958.47879731655
7129,14248.010476708414
7130,11540.545398712158
7131,8836.064451783895
7132,6516.812164902688
7133,4199.818225458265
7134,1885.0862737447026
7135,-427.38915067911137
7136,-217.20994670689095
7137,-7.0261923670767485
7138,203.16666270792498
7139,413.35587748885166
7140,956.6872870996596
7141,1500.1149369850757
7142,2043.6308640018108
7143,2587.2430312931538
7144,1127.5185524150731
7145,-331.2580848932265
7146,-1789.0834678560495
7147,-3245.9687448740005
7148,-2273.499675601721
7149,-1300.605146959424
7150,-327.2897093147038
7151,646.4552830308677
7152,1617.181106477976
7153,2588.290980949998
7154,3559.7885467410088
7155,4531.665613189341
7156,4838.983789369465
7157,5146.317891836167
7158,5453.6638252586135
7159,5761.03160044551
7160,5156.253164440394
7161,4551.655378028751
7162,3947.247341945768
7163,3343.0181353092194
7164,2830.9215864539146
7165,2318.924235612154
7166,1807.0188021957877
7167,1295.2239427119496
7168,833.8687704131008
7169,372.58640399575245
7170,-88.62065383791911
7171,-550.0966383963822
7172,-793.8625606149434
7173,-1037.6161968410015
7174,-1281.34753626585
7175,-1525.0665896981955
7176,-1859.002596154809
7177,-2192.906295001507
7178,-2526.768130466342
7179,-2860.59128780663
7180,-3075.490133047104
7181,-3290.3803325891495
7182,-3505.2650716900826
7183,-3720.137069761753
7184,-3415.1377609074116
7185,-3110.1075095534325
7186,-2805.0349397808313
7187,-2499.9118609279394
7188,-2037.488034799695
7189,-1574.9627354741096
7190,-1112.3364179879427
7191,-649.6204582601785
7192,-349.77762596309174
7193,-49.88974502682674
7194,250.02953344583526
7195,549.9915853738786
7196,582.5066920518876
7197,615.0295343548061
7198,647.5514665842057
7199,680.0770391076804
7200,891.8126963153483
7201,1103.57474565506
7202,1315.377520784736
7203,1527.2132860794666
7204,2308.841531097889
7205,3090.7939898073673
7206,3873.0636091381316
7207,4656.327483788134
7208,5766.1903521865615
7209,6876.704378187657
7210,7987.880482673646
7211,9099.713660240173
7212,9721.980068981647
7213,10344.484006911516
7214,10967.216373294592
7215,11590.182628571987
7216,11378.894500017166
7217,11167.598180800676
7218,10956.297311216593
7219,10744.994621485472
7220,10444.775018751621
7221,10144.574527561665
7222,9844.38677740097
7223,9544.208127975464
7224,9794.694943130016
7225,8270.538396716118
7226,8521.326446205378
7227,8772.158179223537
7228,8787.318183898926
7229,8802.482738941908
7230,8817.642743617296
7231,8832.809118807316
7232,8321.233132004738
7233,7809.742692112924
7234,7298.340529352427
7235,6787.017542988063
7236,6457.176867365838
7237,6127.369864463807
7238,5797.585613399745
7239,5467.829119578005
7240,7168.71875807643
7241,8870.842911303043
7242,10574.219325691462
7243,12278.837990432978
7244,12279.637945055962
7245,12280.43425938487
7246,12281.22966364026
7247,12282.031438410282
7248,12419.11217224598
7249,12556.210197478533
7250,12693.319143593313
7251,12830.44447103143
7252,13038.66747197509
7253,13246.908674389126
7254,13455.17262864113
7255,13663.466615319254
7256,14244.10080087185
7257,14824.895159363748
7258,15405.846050500872
7259,15986.949833989145
7260,16448.56096446514
7261,16910.283123910427
7262,17372.121772766113
7263,17834.067810297012
7264,17621.929673075676
7265,17409.79881644249
7266,17197.673420250416
7267,16982.737717032433
7268,16712.675220489502
7269,16442.638206005096
7270,16172.63213402033
7271,15902.6570045352
7272,15515.691924214365
7273,15128.790549039843
7274,14741.936497688295
7275,14355.144331336023
7276,14172.663669943811
7277,13990.186648845674
7278,13807.711447894575
7279,13625.241707384588
7280,13310.81767717004
7281,12996.385456293823
7282,12681.954145491125
7283,12367.509183585644
7284,11515.673089444637
7285,10663.943473905325
7286,9812.31760674715
7287,8960.80549877882
7288,8346.085419654846
7289,7731.343498766423
7290,7116.577915966512
7291,6501.789581328631
7292,6764.592421412469
7293,7027.503560245038
7294,7290.5202676057825
7295,7553.64436364174
7296,7657.794997274877
7297,7761.971112966538
7298,7866.181811451913
7299,7970.428912878037
7300,7687.249526709319
7301,7404.052849143744
7302,7120.8388801813135
7303,6839.205708920957
7304,5758.92933061719
7305,4679.129375800491
7306,3599.817675426603
7307,2520.981943503022
7308,1785.0680564418437
7309,1049.4007993042471
7310,313.9735740572215
7311,-421.2083863765
7312,-1316.857239857316
7313,-2212.227155804634
7314,-3107.2999327480793
7315,-4002.0651048421855
7316,-3640.8541950285435
7317,-3279.5741196274757
7318,-2918.2339793741703
7319,-2556.8401447832584
7320,-2369.593883410096
7321,-2182.332150787115
7322,-1995.063137575984
7323,-1807.7800182253122
7324,-1145.665130391717
7325,-483.4396686255931
7326,178.90319262444987
7327,841.3511673659087
7328,3149.62432731688
7329,5459.7608627975
7330,7771.759863734246
7331,10085.62815567851
7332,11661.71258699894
7333,13238.763516396286
7334,14816.768202841284
7335,16395.72937655449
7336,15730.804181694986
7337,15066.044620215895
7338,14401.448871970179
7339,13737.02239739895
7340,13630.182496517898
7341,13523.349876224996
7342,13416.529996961357
7343,13309.71557813883
7344,13625.038760989906
7345,13940.405627369882
7346,14255.797065734865
7347,14571.217626452448
7348,15203.256404638292
7349,15835.444434881212
7350,16467.77807688713
7351,17100.260970950127
7352,17830.685977101326
7353,18561.302098691463
7354,19292.112976014614
7355,20023.127709805965
7356,20648.814174830914
7357,21274.649891912937
7358,21900.62394016981
7359,22526.743600189686
7360,23033.623607635498
7361,23540.594622433186
7362,24047.67120575905
7363,24551.072912216187
7364,24703.00786602497
7365,24854.962841451168
7366,25006.915996730328
7367,25158.887353479862
7368,25450.061735510826
7369,25741.267060041428
7370,26032.510607659817
7371,26323.783277630806
7372,26510.351989269257
7373,26696.938902378082
7374,26883.542196810246
7375,27070.15095168352
7376,27163.03851544857
7377,27255.927899360657
7378,27348.824563860893
7379,27441.723048508167
7380,27770.028430104256
7381,28098.399336993694
7382,28426.812107264996
7383,28755.283122241497
7384,29271.697059869766
